*přídavná jména končící na 'ův', která nejsou připojena ke slovu mužského rodu
*varianta	zkoumané slovo	nalezené slovo
chybí hrana	Šedivcův	Šedivec
chybí hrana	Šefránkův	Šefránek
chybí hrana	Šenbkův	Šenbek
chybí hrana	Šenoův	Šenoa
chybí hrana	Šeránkův	Šeránek
chybí hrana	Šetkův	Šetek
chybí hrana	Ševečkův	Ševeček
chybí hrana	Ševěčkův	Ševěček
chybí hrana	Šibíčkův	Šibíček
chybí hrana	Šihábovcův	Šihábovec
chybí hrana	Šikuláčkův	Šikuláček
chybí hrana	Šilhánkův	Šilhánek
chybí hrana	Šimarkův	Šimarek
chybí hrana	Šimičkův	Šimiček
chybí hrana	Šimoníčkův	Šimoníček
chybí hrana	Šimunkův	Šimunek
chybí hrana	Šimáčkův	Šimáček
chybí hrana	Šimánkův	Šimánek
chybí hrana	Šimáškův	Šimášek
chybí hrana	Šimíčkův	Šimíček
chybí hrana	Šimšálkův	Šimšálek
chybí hrana	Šimůnkův	Šimůnek
chybí hrana	Šindýlkův	Šindýlek
chybí hrana	Širancův	Širanec
chybí hrana	Širučkův	Širuček
chybí hrana	Širůčkův	Širůček
chybí hrana	Škaroupkův	Škaroupek
chybí hrana	Škopcův	Škopec
chybí hrana	Škovránkův	Škovránek
chybí hrana	Škrabálkův	Škrabálek
chybí hrana	Škrabánkův	Škrabánek
chybí hrana	Škrobánkův	Škrobánek
chybí hrana	Škrábkův	Škrábek
chybí hrana	Škráčkův	Škráček
chybí hrana	Škráškův	Škrášek
chybí hrana	Škubánkův	Škubánek
chybí hrana	Škurkův	Škurek
chybí hrana	Škutkův	Škutek
chybí hrana	Škůrkův	Škůrek
chybí hrana	Šlahůnkův	Šlahůnek
chybí hrana	Šlapáčkův	Šlapáček
chybí hrana	Šmotkův	Šmotek
chybí hrana	Šmédkův	Šmédek
chybí hrana	Šmídkův	Šmídek
chybí hrana	Šnajdárkův	Šnajdárek
chybí hrana	Šnapkův	Šnapek
chybí hrana	Šnejdárkův	Šnejdárek
chybí hrana	Šnorkův	Šnorek
chybí hrana	Šnurkův	Šnurek
chybí hrana	Šodkův	Šodek
chybí hrana	Šohájkův	Šohájek
chybí hrana	Šosův	Šos
chybí hrana	Šostkův	Šostek
chybí hrana	Šotkův	Šotek
chybí hrana	Šoufkův	Šoufek
chybí hrana	Šourkův	Šourek
chybí hrana	Šoustkův	Šoustek
chybí hrana	Špalkův	Špalek
chybí hrana	Šparlinkův	Šparlinek
chybí hrana	Špačkův	Špaček
chybí hrana	Špejtkův	Špejtek
chybí hrana	Špelcův	Špelec
chybí hrana	Špendlíčkův	Špendlíček
chybí hrana	Šperkrův	Šperker
chybí hrana	Špilháčkův	Špilháček
chybí hrana	Špiláčkův	Špiláček
chybí hrana	Špilínkův	Špilínek
chybí hrana	Šprengrův	Šprenger
chybí hrana	Špálkův	Špálek
chybí hrana	Špánkův	Špánek
chybí hrana	Špírkův	Špírek
chybí hrana	Špíškův	Špíšek
chybí hrana	Špůrkův	Špůrek
chybí hrana	Šrkův	Šrek
chybí hrana	Šromkův	Šromek
chybí hrana	Šronkův	Šronek
chybí hrana	Šroubkův	Šroubek
chybí hrana	Šrámkův	Šrámek
chybí hrana	Šráčkův	Šráček
chybí hrana	Šrůtkův	Šrůtek
chybí hrana	Štajdlův	Štajdl
chybí hrana	Šteidlův	Šteidl
chybí hrana	Štefancův	Štefanec
chybí hrana	Štefcův	Štefec
chybí hrana	Štefečkův	Štefeček
chybí hrana	Šteflíčkův	Šteflíček
chybí hrana	Štefánkův	Štefánek
chybí hrana	Štefáčkův	Štefáček
chybí hrana	Štenckův	Štencek
chybí hrana	Štosův	Štos
chybí hrana	Štoskův	Štosek
chybí hrana	Štoudkův	Štoudek
chybí hrana	Štovíčkův	Štovíček
chybí hrana	Štočkův	Štoček
chybí hrana	Štrausánkův	Štrausánek
chybí hrana	Štrosův	Štros
chybí hrana	Štukavcův	Štukavec
chybí hrana	Štveráčkův	Štveráček
chybí hrana	Štáfkův	Štáfek
chybí hrana	Štípkův	Štípek
chybí hrana	Štírkův	Štírek
chybí hrana	Štěpánkův	Štěpánek
chybí hrana	Štětivcův	Štětivec
chybí hrana	Štůskův	Štůsek
chybí hrana	Šuův	Šu
chybí hrana	Šugárkův	Šugárek
chybí hrana	Šuhajkův	Šuhajek
chybí hrana	Šuhájkův	Šuhájek
chybí hrana	Šulckův	Šulcek
chybí hrana	Šurbkův	Šurbek
chybí hrana	Šurkův	Šurek
chybí hrana	Šurmánkův	Šurmánek
chybí hrana	Šuránkův	Šuránek
chybí hrana	Šustkův	Šustek
chybí hrana	Šustáčkův	Šustáček
chybí hrana	Šusťáčkův	Šusťáček
chybí hrana	Švachoučkův	Švachouček
chybí hrana	Švarcbkův	Švarcbek
chybí hrana	Švaříčkův	Švaříček
chybí hrana	Švihálkův	Švihálek
chybí hrana	Švrčkův	Švrček
chybí hrana	Švyhnosův	Švyhnos
chybí hrana	Švábkův	Švábek
chybí hrana	Šváčkův	Šváček
chybí hrana	švejcarův	švejcar
chybí hrana	Šádkův	Šádek
chybí hrana	Šálkův	Šálek
chybí hrana	Šárkův	Šárek
chybí hrana	Šárovcův	Šárovec
chybí hrana	Šářcův	Šářec
chybí hrana	Šášínkův	Šášínek
chybí hrana	Šípkův	Šípek
chybí hrana	Šírkův	Šírek
chybí hrana	Šístkův	Šístek
chybí hrana	Šótokuův	Šótoku
chybí hrana	Šúrkův	Šúrek
chybí hrana	Šútovcův	Šútovec
chybí hrana	Šňupárkův	Šňupárek
chybí hrana	Šťavíčkův	Šťavíček
chybí hrana	Šťovíčkův	Šťovíček
chybí hrana	Šťálkův	Šťálek
chybí hrana	Šůstkův	Šůstek
chybí hrana	šabatobijcův	šabatobijec
chybí hrana	šabatovcův	šabatovec
chybí hrana	šafránkův	šafránek
chybí hrana	šejchův	šejch
chybí hrana	šakálkův	šakálek
chybí hrana	šampiónův	šampión
chybí hrana	šaškův	šašek
chybí hrana	šedobradcův	šedobradec
chybí hrana	šedohlavcův	šedohlavec
chybí hrana	šedivcův	šedivec
chybí hrana	šedivečkův	šediveček
chybí hrana	šediváčkův	šediváček
chybí hrana	šedáčkův	šedáček
chybí hrana	našeptávačův	našeptávač
chybí hrana	šeptálkův	šeptálek
chybí hrana	šerifáčkův	šerifáček
chybí hrana	šesteráčkův	šesteráček
chybí hrana	šestižábrovcův	šestižábrovec
chybí hrana	ošetřovancův	ošetřovanec
chybí hrana	vyšetřovancův	vyšetřovanec
chybí hrana	šetřílkův	šetřílek
chybí hrana	šibeničníčkův	šibeničníček
chybí hrana	šichtmajstrův	šichtmajstr
chybí hrana	šizuňkův	šizuňk
chybí hrana	šilhavcův	šilhavec
chybí hrana	šilháčkův	šilháček
chybí hrana	šimlíčkův	šimlíček
chybí hrana	šimonovcův	šimonovec
chybí hrana	vyšinulcův	vyšinulec
chybí hrana	šklebílkův	šklebílek
chybí hrana	poškozencův	poškozenec
chybí hrana	škodílkův	škodílek
chybí hrana	poškoláčkův	poškoláček
chybí hrana	školencův	školenec
chybí hrana	předškoláčkův	předškoláček
chybí hrana	školáčkův	školáček
chybí hrana	školkáčkův	školkáček
chybí hrana	Škopkův	Škopek
chybí hrana	škorpiónův	škorpión
chybí hrana	škorpiónkův	škorpiónek
chybí hrana	škrabáčkův	škrabáček
chybí hrana	škrobáčkův	škrobáček
chybí hrana	škrtílkův	škrtílek
chybí hrana	škrabálkův	škrabálek
chybí hrana	škulovcův	škulovec
chybí hrana	škvorečkův	škvoreček
chybí hrana	škádlílkův	škádlílek
chybí hrana	šlejfířův	šlejfíř
chybí hrana	blátošlápův	blátošláp
chybí hrana	šlechtíčkův	šlechtíček
chybí hrana	ušlechtilcův	ušlechtilec
chybí hrana	šlehounkův	šlehounek
chybí hrana	šmelináříčkův	šmelináříček
chybí hrana	ušmudlancův	ušmudlanec
chybí hrana	ušmudlánkův	ušmudlánek
chybí hrana	šmíráčkův	šmíráček
chybí hrana	šnečkův	šneček
chybí hrana	šohaječkův	šohaječek
chybí hrana	šohajíčkův	šohajíček
chybí hrana	šuhaječkův	šuhaječek
chybí hrana	šuhajíčkův	šuhajíček
chybí hrana	šohajkův	šohajek
chybí hrana	šuhajkův	šuhajek
chybí hrana	šohajíkův	šohajík
chybí hrana	šuhajíkův	šuhajík
chybí hrana	šuhajův	šuhaj
chybí hrana	šosáčkův	šosáček
chybí hrana	šotečkův	šoteček
chybí hrana	šotkův	šotek
chybí hrana	šoupálkův	šoupálek
chybí hrana	šupáčkův	šupáček
chybí hrana	šouráčkův	šouráček
chybí hrana	špačkův	špaček
chybí hrana	špačíčkův	špačíček
chybí hrana	špendlíkářův	špendlíkář
chybí hrana	špiclíčkův	špiclíček
chybí hrana	špiclův	špicl
chybí hrana	špidlomilcův	špidlomilec
chybí hrana	cifršpiónův	cifršpión
chybí hrana	superšpiónův	superšpión
chybí hrana	špiónův	špión
chybí hrana	špitálkův	špitálek
chybí hrana	šplhavcův	šplhavec
chybí hrana	šprtcův	šprtec
chybí hrana	šprtkův	šprtek
chybí hrana	šprčkův	šprček
chybí hrana	špuntíčkův	špuntíček
chybí hrana	špinavcův	špinavec
chybí hrana	špinavečkův	špinaveček
chybí hrana	štalmistrův	štalmistr
chybí hrana	štolmistrův	štolmistr
chybí hrana	štikozubcův	štikozubec
chybí hrana	štollovcův	štollovec
chybí hrana	štramáčkův	štramáček
chybí hrana	štvancův	štvanec
chybí hrana	oštěpářův	oštěpář
chybí hrana	štiplavcův	štiplavec
chybí hrana	štípáčkův	štípáček
chybí hrana	čtyřkařův	čtyřkař
chybí hrana	štírkův	štírek
chybí hrana	štúrovcův	štúrovec
chybí hrana	štěbetálkův	štěbetálek
chybí hrana	štěbetavcův	štěbetavec
chybí hrana	uštěkancův	uštěkanec
chybí hrana	štěkavcův	štěkavec
chybí hrana	štěkálkův	štěkálek
chybí hrana	odštěpencův	odštěpenec
chybí hrana	štěpánovcův	štěpánovec
chybí hrana	nešťastlivcův	nešťastlivec
chybí hrana	šťastlivcův	šťastlivec
chybí hrana	štětinatcův	štětinatec
chybí hrana	štětináčkův	štětináček
chybí hrana	šukálkův	šukálek
chybí hrana	šupinatcův	šupinatec
chybí hrana	šupinoploutvcův	šupinoploutvec
chybí hrana	šúsův	šús
chybí hrana	šúskův	šúsek
chybí hrana	švagříčkův	švagříček
chybí hrana	švališérův	švališér
chybí hrana	švertáskův	švertásek
chybí hrana	švestkáčkův	švestkáček
chybí hrana	šviháčkův	šviháček
chybí hrana	švindlířův	švindlíř
chybí hrana	šátkářův	šátkář
chybí hrana	šéfdesignérův	šéfdesignér
chybí hrana	šéfrežisérův	šéfrežisér
chybí hrana	šéfíčkův	šéfíček
chybí hrana	šílencův	šílenec
chybí hrana	sešívancův	sešívanec
chybí hrana	ševčíčkův	ševčíček
chybí hrana	šťourálkův	šťourálek
chybí hrana	ťapáčkův	ťapáček
chybí hrana	ťuhýčkův	ťuhýček
chybí hrana	ťulpáskův	ťulpásek
chybí hrana	ťuplíčkův	ťuplíček
chybí hrana	Žabíčkův	Žabíček
chybí hrana	Žahourkův	Žahourek
chybí hrana	Žakovcův	Žakovec
chybí hrana	Žalkův	Žalek
chybí hrana	Žalmánkův	Žalmánek
chybí hrana	Žaloudkův	Žaloudek
chybí hrana	Žalůdkův	Žalůdek
chybí hrana	Žambůrkův	Žambůrek
chybí hrana	Žankův	Žanek
chybí hrana	Ždichyncův	Ždichynec
chybí hrana	Ženíškův	Ženíšek
chybí hrana	Žerníčkův	Žerníček
chybí hrana	Žerávkův	Žerávek
chybí hrana	Židkův	Židek
chybí hrana	židkův	židek
chybí hrana	židáčkův	židáček
chybí hrana	Žilinkův	Žilinek
chybí hrana	Žilínkův	Žilínek
chybí hrana	Žipkův	Žipek
chybí hrana	Žitkův	Žitek
chybí hrana	Živcův	Živec
chybí hrana	Živnostkův	Živnostek
chybí hrana	Živníčkův	Živníček
chybí hrana	Živíčkův	Živíček
chybí hrana	Žlebkův	Žlebek
chybí hrana	Žloudkův	Žloudek
chybí hrana	Žlábkův	Žlábek
chybí hrana	Žoudkův	Žoudek
chybí hrana	Žourkův	Žourek
chybí hrana	Žovincův	Žovinec
chybí hrana	Žočkův	Žoček
chybí hrana	Žufníčkův	Žufníček
chybí hrana	Žučkův	Žuček
chybí hrana	Žundálkův	Žundálek
chybí hrana	Žurkův	Žurek
chybí hrana	Žuvníčkův	Žuvníček
chybí hrana	Žváčkův	Žváček
chybí hrana	Žytkův	Žytek
chybí hrana	Žáčkův	Žáček
chybí hrana	Žákavcův	Žákavec
chybí hrana	Žákovcův	Žákovec
chybí hrana	Žálkův	Žálek
chybí hrana	Žídkův	Žídek
chybí hrana	Žípkův	Žípek
chybí hrana	Žítkův	Žítek
chybí hrana	Žúrkův	Žúrek
chybí hrana	Žďárkův	Žďárek
chybí hrana	Žůrkův	Žůrek
chybí hrana	žabcův	žabec
chybí hrana	žabečkův	žabeček
chybí hrana	žalovníčkův	žalovníček
chybí hrana	žaludovcův	žaludovec
chybí hrana	žalářníčkův	žalářníček
chybí hrana	žendarmův	žendarm
chybí hrana	žatcův	žatec
chybí hrana	žebráčkův	žebráček
chybí hrana	žebernatcův	žebernatec
chybí hrana	zažehnávatelův	zažehnávatel
chybí hrana	žehravcův	žehravec
chybí hrana	žejdlíčkův	žejdlíček
chybí hrana	žalobníčkův	žalobníček
chybí hrana	žemlovcův	žemlovec
chybí hrana	ženatcův	ženatec
chybí hrana	ženíškův	ženíšek
chybí hrana	zženštilcův	zženštilec
chybí hrana	ženkýlův	ženkýl
chybí hrana	ženskýlův	ženskýl
chybí hrana	ženílkův	ženílek
chybí hrana	žertýřův	žertýř
chybí hrana	žahavcův	žahavec
chybí hrana	židomilcův	židomilec
chybí hrana	žirafáčkův	žirafáček
chybí hrana	podvyživencův	podvyživenec
chybí hrana	živnostníčkův	živnostníček
chybí hrana	živočíškův	živočíšek
chybí hrana	živočichopiscův	živočichopisec
chybí hrana	živočichoznalcův	živočichoznalec
chybí hrana	živočichozpytcův	živočichozpytec
chybí hrana	žižkovcův	žižkovec
chybí hrana	žlutokožcův	žlutokožec
chybí hrana	žlutáčkův	žlutáček
chybí hrana	žluťáčkův	žluťáček
chybí hrana	žluťáskův	žluťásek
chybí hrana	žonglérův	žonglér
chybí hrana	žraločkův	žraloček
chybí hrana	žralůčkův	žralůček
chybí hrana	vožralův	vožrala
chybí hrana	ožralcův	ožralec
chybí hrana	vožralcův	vožralec
chybí hrana	vožralkův	vožralka
chybí hrana	rozežrancův	rozežranec
chybí hrana	býložravcův	býložravec
chybí hrana	hmyzožravcův	hmyzožravec
chybí hrana	prahmyzožravcův	prahmyzožravec
chybí hrana	masožravcův	masožravec
chybí hrana	mrchožravcův	mrchožravec
chybí hrana	pažravcův	pažravec
chybí hrana	žroutkův	žroutek
chybí hrana	užvaněncův	užvaněnec
chybí hrana	žvanilcův	žvanilec
chybí hrana	žvanílkův	žvanílek
chybí hrana	žvanivcův	žvanivec
chybí hrana	žvatlálkův	žvatlálek
chybí hrana	přežvýkavcův	přežvýkavec
chybí hrana	žabáčkův	žabáček
chybí hrana	žádostivcův	žádostivec
chybí hrana	minižáčkův	minižáček
chybí hrana	žáčkův	žáček
chybí hrana	žárlivcův	žárlivec
chybí hrana	žídkův	žídek
chybí hrana	požívatelův	požívatel
chybí hrana	požívačův	požívač
chybí hrana	požívačníkův	požívačník
chybí hrana	prožívatelův	prožívatel
chybí hrana	využívatelův	využívatel
chybí hrana	zneužívatelův	zneužívatel
chybí hrana	vyžilcův	vyžilec
chybí hrana	živáčkův	živáček
chybí hrana	žíznivcův	žíznivec
chybí hrana	žížnivcův	žížnivec
*možný předek, který není mužského rodu
*
chybí hrana	Aeliův	Aeli
chybí hrana	Agnelliův	Agnelli
chybí hrana	Alexiův	Alexia
chybí hrana	Amerikův	Amerika
chybí hrana	Andreaův	Andrea
chybí hrana	Andreův	Andrea
chybí hrana	Anniův	Anni
chybí hrana	Antoniův	Antonia
chybí hrana	Armeniův	Armenia
chybí hrana	Attiliův	Attilia
chybí hrana	Baiův	Baia
chybí hrana	Bartoňkův	Bartoňka
chybí hrana	Bertoldův	Bertolda
chybí hrana	Bohušův	Bohuša
chybí hrana	Brabantiův	Brabantia
chybí hrana	Breův	Bree
chybí hrana	Britannicův	Britannica
chybí hrana	Bruneův	Brunea
chybí hrana	Canosův	Canosa
chybí hrana	Capriův	Capri
chybí hrana	Ciconiův	Ciconia
chybí hrana	Clouseaův	Clousea
chybí hrana	Córdobův	Córdoba
chybí hrana	Coriův	Coria
chybí hrana	Daliův	Dalia
chybí hrana	Dariův	Daria
chybí hrana	Darův	Dara
chybí hrana	Deliův	Delia
chybí hrana	Doleův	Dole
chybí hrana	Dominikův	Dominika
chybí hrana	Dominiqueův	Dominique
chybí hrana	Duraův	Dura
chybí hrana	Eneův	Ene
chybí hrana	Eumenidův	Eumenida
chybí hrana	Fabiův	Fabia
chybí hrana	Fineův	Fine
chybí hrana	Floriův	Floria
chybí hrana	Phoebův	Phoeba
chybí hrana	Freyův	Freya
chybí hrana	Fukuyamův	Fukuyama
chybí hrana	Gaiův	Gaia
chybí hrana	Galiciův	Galicia
chybí hrana	Galileův	Galilea
chybí hrana	Georgiův	Georgia
chybí hrana	Giacosův	Giacosa
chybí hrana	Giuliův	Giulia
chybí hrana	Goreův	Gore
chybí hrana	Gucciův	Gucci
chybí hrana	Guliův	Gulia
chybí hrana	Guův	Gua
chybí hrana	Habasůův	Habasů
chybí hrana	Haleův	Hale
chybí hrana	Hyacintův	Hyacinta
chybí hrana	Ikeův	Ikea
chybí hrana	Ilariův	Ilaria
chybí hrana	Ireneův	Irene
chybí hrana	Iuliův	Iulia
chybí hrana	Ivanceův	Ivancea
chybí hrana	Jankůův	Janků
chybí hrana	Janůův	Janů
chybí hrana	Joiceův	Joice
chybí hrana	Joyceův	Joycee
chybí hrana	Josefův	Josefa
chybí hrana	Juanův	Juana
chybí hrana	Julianův	Juliana
chybí hrana	Juliův	Julia
chybí hrana	Jírůův	Jírů
chybí hrana	Kariyův	Kariya
chybí hrana	Karosův	Karosa
chybí hrana	Kenyův	Kenya
chybí hrana	Knězůův	Knězů
chybí hrana	Labeův	Labe
chybí hrana	Lakův	Laka
chybí hrana	Laův	Lea
chybí hrana	Leův	Lee
chybí hrana	Leontýnův	Leontýna
chybí hrana	Liviův	Livia
chybí hrana	Luciliův	Lucilia
chybí hrana	Luciův	Lucia
chybí hrana	Lucův	Luca
chybí hrana	Luluův	Lulua
chybí hrana	Maceův	Mace
chybí hrana	Mackůův	Macků
chybí hrana	Maiův	Maia
chybí hrana	Malaův	Mala
chybí hrana	Maův	Ma
chybí hrana	Marciův	Marcia
chybí hrana	Máriův	Mária
chybí hrana	Mariánův	Mariána
chybí hrana	Maríův	María
chybí hrana	Matějůův	Matějů
chybí hrana	Mauritiův	Mauritia
chybí hrana	MacDonaldův	MacDonald
chybí hrana	Medeův	Medea
chybí hrana	Messinův	Messina
chybí hrana	Mikšůův	Mikšů
chybí hrana	Minoův	Mineo
chybí hrana	Miův	Mia
chybí hrana	Montanaův	Montana
chybí hrana	Mooreův	Moore
chybí hrana	Moraviův	Moravia
chybí hrana	Moreův	Morea
chybí hrana	Navarrův	Navarra
chybí hrana	Ninův	Nina
chybí hrana	Octaviův	Octavia
chybí hrana	Odysseův	Odyssea
chybí hrana	Pavlůův	Pavlů
chybí hrana	Petrůův	Petrů
chybí hrana	Poloniův	Polonia
chybí hrana	Porciův	Porcia
chybí hrana	Prudentiův	Prudentia
chybí hrana	Reův	Ree
chybí hrana	Regulův	Regula
chybí hrana	Reynosův	Reynosa
chybí hrana	Riův	Rei
chybí hrana	Roův	Reo
chybí hrana	Rosův	Rosa
chybí hrana	Ruthův	Ruth
chybí hrana	Rútův	Rút
chybí hrana	Segoviův	Segovia
