*opuštěná slova končící na 'vka', 'čka', 'nka', 'žka', 'ka'
*dvě skupiny: nalezený rodič a nenalezený rodič
*chybí hrana	zkoumané slovo	nalezené slovo
chybí hrana	Etiopka
chybí hrana	Eureka
chybí hrana	Euridika
chybí hrana	Euromedika
chybí hrana	Eurydika
chybí hrana	Evrobanka
chybí hrana	Eximbanka
chybí hrana	Fablovka
chybí hrana	Fadettka
chybí hrana	Fajanka
chybí hrana	Fantastika
chybí hrana	Fanynka
chybí hrana	Felbabka
chybí hrana	Fialenka
chybí hrana	Fidorka
chybí hrana	Fillovka
chybí hrana	Filmuška
chybí hrana	Fišpanka
chybí hrana	Flajšnerka
chybí hrana	Flédynka
chybí hrana	Fofrovanka
chybí hrana	Folimanka
chybí hrana	Foresbanka
chybí hrana	Forestbanka
chybí hrana	Franckovka
chybí hrana	Franziska
chybí hrana	Friederika
chybí hrana	Fryšávka
chybí hrana	Fukuoka
chybí hrana	Galakka
chybí hrana	Galenika
chybí hrana	Geoekotechnika
chybí hrana	Geografika
chybí hrana	Gerlachovka
chybí hrana	Gertička
chybí hrana	Getsemanka
chybí hrana	Glajdovka
chybí hrana	Golčovanka
chybí hrana	Gorlovka
chybí hrana	Gorodenka
chybí hrana	Grabowska
chybí hrana	Grafičanka
chybí hrana	Grasmanka
chybí hrana	Grušenka
chybí hrana	Grébovka
chybí hrana	Gumotextilka
chybí hrana	Gustička
chybí hrana	Gutovka
chybí hrana	Géografika
chybí hrana	Habovka
chybí hrana	Habřínka
chybí hrana	Halieutika
chybí hrana	Hamrovka
chybí hrana	Hanačka
chybí hrana	Hanspaulka
chybí hrana	Hasičanka
chybí hrana	Havránka
chybí hrana	Hačka
chybí hrana	Heduška
chybí hrana	Hedvika
chybí hrana	Hejtmánka
chybí hrana	Hellénika
chybí hrana	Hesperidka
chybí hrana	Heureka
chybí hrana	Hiratsuka
chybí hrana	Hlavovka
chybí hrana	Hlincovka
chybí hrana	Hlinka
chybí hrana	Hložanka
chybí hrana	Hláska
chybí hrana	Hodoňačka
chybí hrana	Hončarivka
chybí hrana	Horlivka
chybí hrana	Horodenka
chybí hrana	Hostinka
chybí hrana	Houserovka
chybí hrana	Houštka
chybí hrana	Hošťka
chybí hrana	Hrabovka
chybí hrana	Hrabyňka
chybí hrana	Hradčovjanka
chybí hrana	Hramatka
chybí hrana	Hraničačka
chybí hrana	Hrdlovka
chybí hrana	Hromkočka
chybí hrana	Hromovka
chybí hrana	Hroznovka
chybí hrana	Humpolačka
chybí hrana	Husarka
chybí hrana	Husarůvka
chybí hrana	Husovka
chybí hrana	Hutmanka
chybí hrana	Hvězdlička
chybí hrana	Hydronika
chybí hrana	Hypobanka
chybí hrana	Hájenka
chybí hrana	Hájovanka
chybí hrana	Hýlačka
chybí hrana	Iberoamerika
chybí hrana	Indigirka
chybí hrana	Indonézanka
chybí hrana	Infografika
chybí hrana	Ingilinka
chybí hrana	Ingička
chybí hrana	Inkasentka
chybí hrana	Interbanka
chybí hrana	Investbanka
chybí hrana	Istrobanka
chybí hrana	Ithaka
chybí hrana	Ivuška
chybí hrana	Jablonka
chybí hrana	Jablůnka
chybí hrana	Jabuka
chybí hrana	Jamaika
chybí hrana	Jandovka
chybí hrana	Jančovka
chybí hrana	Jarmilenka
chybí hrana	Jaseka
chybí hrana	Jasionka
chybí hrana	Jasénka
chybí hrana	Jatelinečka
chybí hrana	Javišovka
chybí hrana	Javořinka
chybí hrana	Jařinka
chybí hrana	Jelka
chybí hrana	Jemnička
chybí hrana	Jevišovka
chybí hrana	Jihlávka
chybí hrana	Jihojemenka
chybí hrana	Jilovka
chybí hrana	Jitka
chybí hrana	Jitulka
chybí hrana	Jitunka
chybí hrana	Jokosuka
chybí hrana	Jouglovka
chybí hrana	Jožka
chybí hrana	Juliovka
chybí hrana	Juliska
chybí hrana	Jutaka
chybí hrana	Juvenka
chybí hrana	Juzivka
chybí hrana	Jíkalka
chybí hrana	Jívka
chybí hrana	Jůlinka
chybí hrana	Kachovka
chybí hrana	Kajaanijoka
chybí hrana	Kalvárka
chybí hrana	Kamenička
chybí hrana	Kameoka
chybí hrana	Kamerunčanka
chybí hrana	Kameruňanka
chybí hrana	Kamioka
chybí hrana	Kamouraska
chybí hrana	Kamuraska
chybí hrana	Kaménka
chybí hrana	Kamčatka
chybí hrana	Kaprovka
chybí hrana	Karasjoka
chybí hrana	Karlovaračka
chybí hrana	Karlovarka
chybí hrana	Karnátaka
chybí hrana	Kartika
chybí hrana	Karviňačka
chybí hrana	Katalánka
chybí hrana	Katuška
chybí hrana	Kazmarka
chybí hrana	Kejklovačka
chybí hrana	Kermeska
chybí hrana	Khaliuka
chybí hrana	Kika
chybí hrana	Kitynka
chybí hrana	Kladenka
chybí hrana	Klajdovka
chybí hrana	Klamovka
chybí hrana	Klatovačka
chybí hrana	Klaunika
chybí hrana	Klejnárka
chybí hrana	Klečůvka
chybí hrana	Klotzmanka
chybí hrana	Klučanka
chybí hrana	Kmochovanka
chybí hrana	Kníška
chybí hrana	Kněžpolanka
chybí hrana	Kněžívka
chybí hrana	Kobeřanka
chybí hrana	Kolka
chybí hrana	Kolovanka
chybí hrana	Kolíňačka
chybí hrana	Kolčavinka
chybí hrana	Komořinka
chybí hrana	Komňátka
chybí hrana	Konopička
chybí hrana	Kopřivnička
chybí hrana	Kopřivěnka
chybí hrana	Kornička
chybí hrana	Koroléwka
chybí hrana	Korolówka
chybí hrana	Koroužanka
chybí hrana	Korsika
chybí hrana	Kosaka
chybí hrana	Kostarika
chybí hrana	Kosénka
chybí hrana	Kotáranka
chybí hrana	Kočetovka
chybí hrana	Košulenka
chybí hrana	Krasejovka
chybí hrana	Kredenska
chybí hrana	Krejčovka
chybí hrana	Kremničanka
chybí hrana	Kremnička
chybí hrana	Krka
chybí hrana	Krkanka
chybí hrana	Krpolačka
chybí hrana	Krumsíňanka
chybí hrana	Královopolka
chybí hrana	Kungsbacka
chybí hrana	Kutnohoračka
chybí hrana	Kuška
chybí hrana	Květovanka
chybí hrana	Květňanka
chybí hrana	Kynegetika
chybí hrana	Kyrenaika
chybí hrana	Kyrenajka
chybí hrana	Kátěnka
chybí hrana	Křemelka
chybí hrana	Křetinka
chybí hrana	Křešičanka
chybí hrana	Křinářka
chybí hrana	Křižatka
chybí hrana	Křižovatka
chybí hrana	Křuska
chybí hrana	Křídlovanka
chybí hrana	Ladečka
chybí hrana	Ladynka
chybí hrana	Lajka
chybí hrana	Laka
chybí hrana	Lakrumka
chybí hrana	Lanžhotčanka
chybí hrana	Larnaka
chybí hrana	Laska
chybí hrana	Latrínka
chybí hrana	Lažíšťka
chybí hrana	Legiobanka
chybí hrana	Lejšovka
chybí hrana	Lenočka
chybí hrana	Lesněnka
chybí hrana	Leškovanka
chybí hrana	Ležnička
chybí hrana	Lhoťačka
chybí hrana	Libkovanka
chybí hrana	Libochůvka
chybí hrana	Lidečanka
chybí hrana	Lidověnka
chybí hrana	Lilinka
chybí hrana	Lilitka
chybí hrana	Lipenka
chybí hrana	Lipnička
chybí hrana	Lipovjanka
chybí hrana	Lipska
chybí hrana	Lipůvka
chybí hrana	Listvjanka
chybí hrana	Lizetka
chybí hrana	Lišňačka
chybí hrana	Lodoiska
chybí hrana	Loka
chybí hrana	Lolinka
chybí hrana	Lomňanka
chybí hrana	Lorička
chybí hrana	Lotinka
chybí hrana	Loučka
chybí hrana	Lubawka
chybí hrana	Lubjanka
chybí hrana	Ludvička
chybí hrana	Lusaka
chybí hrana	Lutonínka
chybí hrana	Lutětinka
chybí hrana	Lužička
chybí hrana	Lužničanka
chybí hrana	Lužnička
chybí hrana	Lácaranka
chybí hrana	Lárnaka
chybí hrana	Líska
chybí hrana	Lískulka
chybí hrana	Lúčka
chybí hrana	Madlénka
chybí hrana	Maguranka
chybí hrana	Majolenka
chybí hrana	Makabejka
chybí hrana	Makijevka
chybí hrana	Makijivka
chybí hrana	Malovanka
chybí hrana	Malsička
chybí hrana	Marekanka
chybí hrana	Marjánka
chybí hrana	Markýtka
chybí hrana	Marseillanka
chybí hrana	Maryčka
chybí hrana	Masaka
chybí hrana	Masaryčka
chybí hrana	Maňávka
chybí hrana	Melaka
chybí hrana	Melantriška
chybí hrana	Melhutka
chybí hrana	Merklinka
chybí hrana	Merrylinka
chybí hrana	Metallika
chybí hrana	Mezoamerika
chybí hrana	Mešjanovka
chybí hrana	Miarka
chybí hrana	Michnovka
chybí hrana	Micinka
chybí hrana	Miločanka
chybí hrana	Mistříňanka
chybí hrana	Mišurcka
chybí hrana	Mohelanka
chybí hrana	Mohelka
chybí hrana	Mohelnička
chybí hrana	Mokka
chybí hrana	Mokrůvka
chybí hrana	Monika
chybí hrana	Monička
chybí hrana	Morioka
chybí hrana	Morávka
chybí hrana	Motynka
chybí hrana	Mourinka
chybí hrana	Moštěnka
chybí hrana	Myslinka
chybí hrana	Myslůvka
chybí hrana	Máchovka
chybí hrana	Májovanka
chybí hrana	Májůvka
chybí hrana	Málinka
chybí hrana	Mánička
chybí hrana	Márinka
chybí hrana	Mášeňka
chybí hrana	Nachodka
chybí hrana	Naděnka
chybí hrana	Naka
chybí hrana	Nanynka
chybí hrana	Nastěnka
chybí hrana	Nebraska
chybí hrana	Nedakoňanka
chybí hrana	Nedveka
chybí hrana	Nedvědička
chybí hrana	Nekázanka
chybí hrana	Nepřevázka
chybí hrana	Nerudovka
chybí hrana	Neziskovka
chybí hrana	Nešpůvka
chybí hrana	Nežárka
chybí hrana	Nika
chybí hrana	Nikitchanka
chybí hrana	Ninočka
chybí hrana	Ninuška
chybí hrana	Nivničanka
chybí hrana	Nivnička
chybí hrana	Nofretka
chybí hrana	Novačka
chybí hrana	Novorolačka
chybí hrana	Novovešťanka
chybí hrana	Novska
chybí hrana	Nožka
chybí hrana	Nymburačka
chybí hrana	Nákelanka
chybí hrana	Nístějka
chybí hrana	Nýřaňanka
chybí hrana	Nětočka
chybí hrana	Obrtka
chybí hrana	Odenka
chybí hrana	Odetka
chybí hrana	Ofka
chybí hrana	Ofélinka
chybí hrana	Oka
chybí hrana	Okrouhlička
chybí hrana	Oldriška
chybí hrana	Olešenka
chybí hrana	Olešnička
chybí hrana	Olinečka
chybí hrana	Olšavěnka
chybí hrana	Olšověnka
chybí hrana	Omlenička
chybí hrana	Oněximbanka
chybí hrana	Onšovanka
chybí hrana	Opelika
chybí hrana	Opočenka
chybí hrana	Opálka
chybí hrana	Osaka
chybí hrana	Oshika
chybí hrana	Oslavička
chybí hrana	Osoblažka
chybí hrana	Ostravačka
chybí hrana	Ostravička
chybí hrana	Otilka
chybí hrana	Ottovka
chybí hrana	Otíňanka
chybí hrana	Palachovka
chybí hrana	Paliárka
chybí hrana	Palkovjanka
chybí hrana	Pallasovka
chybí hrana	Pampeliška
chybí hrana	Papežanka
chybí hrana	Papiernička
chybí hrana	Parohanka
chybí hrana	Partutovjanka
chybí hrana	Paseka
chybí hrana	Pasíčka
chybí hrana	Paťanka
chybí hrana	Pedauka
chybí hrana	Pelhřimačka
chybí hrana	Pentlička
chybí hrana	Pepička
chybí hrana	Perlovka
chybí hrana	Pernovka
chybí hrana	Petynka
chybí hrana	Pichlovanka
chybí hrana	Pintovka
chybí hrana	Pipsinka
chybí hrana	Pipsička
chybí hrana	Pivka
chybí hrana	Pivovárka
chybí hrana	Pišinka
chybí hrana	Plajznerka
chybí hrana	Plechařinka
chybí hrana	Pliska
chybí hrana	Plzeňačka
chybí hrana	Plznička
chybí hrana	Plácka
chybí hrana	Plánička
chybí hrana	Podboranka
chybí hrana	Podravka
chybí hrana	Pohřebačka
chybí hrana	Pohůrka
chybí hrana	Pokapuka
chybí hrana	Polančanka
chybí hrana	Poldinka
chybí hrana	Poldovka
chybí hrana	Polianka
chybí hrana	Polička
chybí hrana	Polnička
chybí hrana	Poluška
chybí hrana	Polužanka
chybí hrana	Polánka
chybí hrana	Polínka
chybí hrana	Ponávka
chybí hrana	Ponědrážka
chybí hrana	Portheimka
chybí hrana	Potkanka
chybí hrana	Pozorka
chybí hrana	Požeračka
chybí hrana	Pragobanka
chybí hrana	Pragomedika
chybí hrana	Pragooptika
chybí hrana	Pragovka
chybí hrana	Prajzovanka
chybí hrana	Pralesanka
chybí hrana	Pralessanka
chybí hrana	Praskačka
chybí hrana	Prašivka
chybí hrana	Preciézka
chybí hrana	Pribautka
chybí hrana	Prijanka
chybí hrana	Priska
chybí hrana	Prodanka
chybí hrana	Prušánka
chybí hrana	Pskovanka
chybí hrana	Pudlenka
chybí hrana	Pučanka
chybí hrana	Pálavanka
chybí hrana	Pěčnovanka
chybí hrana	Přerovačka
chybí hrana	Přeseka
chybí hrana	Přespolanka
chybí hrana	Příbramačka
chybí hrana	Příchvojanka
chybí hrana	Příkazanka
chybí hrana	Příluka
chybí hrana	Příseka
chybí hrana	Přívoranka
chybí hrana	Pštroska
chybí hrana	Radhika
chybí hrana	Radunka
chybí hrana	Rajčianka
chybí hrana	Raraka
chybí hrana	Rasovka
chybí hrana	Realitbanka
chybí hrana	Rebeka
chybí hrana	Regiobanka
chybí hrana	Rejnočka
chybí hrana	Reka
chybí hrana	Republika
chybí hrana	Rijeka
chybí hrana	Rjeka
chybí hrana	Rokytenka
chybí hrana	Rokytička
chybí hrana	Ronečka
chybí hrana	Ropičanka
chybí hrana	Rosénka
chybí hrana	Roudnička
chybí hrana	Rozpáralka
chybí hrana	Rozsíčka
chybí hrana	Rožnovjačka
chybí hrana	Rožínka
chybí hrana	Ruka
chybí hrana	Rupťupka
chybí hrana	Rustonka
chybí hrana	Rychvalďanka
chybí hrana	Rámovka
chybí hrana	Ráztoka
chybí hrana	Rézinka
chybí hrana	Rózička
chybí hrana	Růžďka
chybí hrana	Sabiňanka
chybí hrana	Sadovanka
chybí hrana	Salonika
chybí hrana	Samčanka
chybí hrana	Santoška
chybí hrana	Sazička
chybí hrana	Sazka
chybí hrana	Schmilka
chybí hrana	Sedlišťka
chybí hrana	Sendražanka
chybí hrana	Seninka
chybí hrana	Senička
chybí hrana	Severočeška
chybí hrana	Sisinka
chybí hrana	Skalanka
chybí hrana	Skalačka
chybí hrana	Skanska
chybí hrana	Sklenařinka
chybí hrana	Slovakomedika
chybí hrana	Slávečka
chybí hrana	Smraďavka
chybí hrana	Smuténka
chybí hrana	Sněhulka
chybí hrana	Sněhurka
chybí hrana	Sobunka
chybí hrana	Sofinka
chybí hrana	Sofronka
chybí hrana	Soljanka
chybí hrana	Solovačka
chybí hrana	Sonička
chybí hrana	Soněčka
chybí hrana	Soudovka
chybí hrana	Sovinka
chybí hrana	Sportka
chybí hrana	Spálenka
chybí hrana	Stajka
chybí hrana	Stavokeramika
chybí hrana	Stavovanka
chybí hrana	Stebenka
chybí hrana	Stelinka
chybí hrana	Stonávka
chybí hrana	Stouska
chybí hrana	Stratonika
chybí hrana	Strelenka
chybí hrana	Strelka
chybí hrana	Stránka
chybí hrana	Studenka
chybí hrana	Studienka
chybí hrana	Studánka
chybí hrana	Studénka
chybí hrana	Studýnka
chybí hrana	Stříbrnka
chybí hrana	Střídka
chybí hrana	Suchdolanka
chybí hrana	Sulejka
chybí hrana	Suttapitaka
chybí hrana	Suzuka
chybí hrana	Svatuška
chybí hrana	Svitávka
chybí hrana	Svratka
chybí hrana	Svárovanka
chybí hrana	Syrovátka
chybí hrana	Sárinka
chybí hrana	Sútrapitaka
chybí hrana	Taika
chybí hrana	Takaka
chybí hrana	Tanganika
chybí hrana	Tantrákhjájika
chybí hrana	Tantrálóka
chybí hrana	Tatrabanka
chybí hrana	Tatrovanka
chybí hrana	Tatrovka
chybí hrana	Telefónika
chybí hrana	Telemarka
chybí hrana	Teplička
chybí hrana	Teplotechnika
chybí hrana	Tesalonika
chybí hrana	Teslačka
chybí hrana	Tichávka
chybí hrana	Tillinka
chybí hrana	Tipitaka
chybí hrana	Tomkovka
chybí hrana	Tonička
chybí hrana	Tonuška
chybí hrana	Tornanádaska
chybí hrana	Toska
chybí hrana	Trafačka
chybí hrana	Transamazonika
chybí hrana	Transporttechnika
chybí hrana	Treblinka
chybí hrana	Tribádka
chybí hrana	Tripitaka
chybí hrana	Trkmanka
chybí hrana	Trnkovjanka
chybí hrana	Trnávka
chybí hrana	Trojačka
chybí hrana	Trutnovačka
chybí hrana	Tráchíňanka
chybí hrana	Tublatanka
chybí hrana	Tunguska
chybí hrana	Turnovačka
chybí hrana	Turzovka
chybí hrana	Tužinka
chybí hrana	Tyrolačka
chybí hrana	Táboračka
chybí hrana	Tánička
chybí hrana	Túfaranka
chybí hrana	Týnečanka
chybí hrana	Týnečka
chybí hrana	Třebnuška
chybí hrana	Třebovka
chybí hrana	Třebíška
chybí hrana	Třebůvka
chybí hrana	Třemošenka
chybí hrana	Tůmčička
chybí hrana	Ukrutanka
chybí hrana	Ulrika
chybí hrana	Ultračeška
chybí hrana	Unerázka
chybí hrana	Ungrovanka
chybí hrana	Unibanka
chybí hrana	Unionbanka
chybí hrana	Unička
chybí hrana	Unínčanka
chybí hrana	Ustka
chybí hrana	Ustronianka
chybí hrana	Uzbečka
chybí hrana	Vadapadraka
chybí hrana	Valanka
chybí hrana	Valdaufinka
chybí hrana	Valmezačka
chybí hrana	Valčenka
chybí hrana	Vasrpolačka
chybí hrana	Vasrpolka
chybí hrana	Vaňkovka
chybí hrana	Veitikka
chybí hrana	Vejrovka
chybí hrana	Velikonočka
chybí hrana	Veličanka
chybí hrana	Velkonočka
chybí hrana	Veronika
chybí hrana	Vetka
chybí hrana	Vidnávka
chybí hrana	Vika
chybí hrana	Vikárka
chybí hrana	Vimperačka
chybí hrana	Vinajapitaka
chybí hrana	Vinšovanka
chybí hrana	Vitinka
chybí hrana	Vjatka
chybí hrana	Vlajka
chybí hrana	Vlasenka
chybí hrana	Vlastička
chybí hrana	Vlaška
chybí hrana	Vlčovanka
chybí hrana	Vochtánka
chybí hrana	Vojtěška
chybí hrana	Volovka
chybí hrana	Volšinka
chybí hrana	Vranovanka
chybí hrana	Vratislávka
chybí hrana	Vrbička
chybí hrana	Vrlika
chybí hrana	Vrátňanka
chybí hrana	Vuka
chybí hrana	Vuoksenniska
chybí hrana	Vyšovatka
chybí hrana	Vyžlovka
chybí hrana	Václavanka
chybí hrana	Vápovka
chybí hrana	Véska
chybí hrana	Vídeňačka
chybí hrana	Víska
chybí hrana	Vížka
chybí hrana	Včelnička
chybí hrana	Vělička
chybí hrana	Věnovanka
chybí hrana	Věžnička
chybí hrana	Vřesůvka
chybí hrana	Všemínka
chybí hrana	Waltrovka
chybí hrana	Wieliczka
chybí hrana	Xenička
chybí hrana	Ypsilonka
chybí hrana	Zagrebačka
chybí hrana	Zahrádka
chybí hrana	Zaklínadlotéka
chybí hrana	Zakázanka
chybí hrana	Zastávka
chybí hrana	Zatlanka
chybí hrana	Zdobnička
chybí hrana	Zdounečanka
chybí hrana	Zemplínčanka
chybí hrana	Zengrovka
chybí hrana	Zguriška
chybí hrana	Zinočka
chybí hrana	Zlatunka
chybí hrana	Zlaťanka
chybí hrana	Zlaťulka
chybí hrana	Zlámanka
chybí hrana	Zlátenka
chybí hrana	Zlíňačka
chybí hrana	Znamenka
chybí hrana	Zouvalka
chybí hrana	Zoška
chybí hrana	Zranka
chybí hrana	Zrzávka
chybí hrana	Ztracenka
chybí hrana	Zuleyka
chybí hrana	Zuzička
chybí hrana	Zvonilka
chybí hrana	Zábrdka
chybí hrana	Záhoračka
chybí hrana	Západočeška
chybí hrana	Záporožka
chybí hrana	Záseka
chybí hrana	abdominoplastika
chybí hrana	aerobička
chybí hrana	aerodynamika
chybí hrana	aerostatika
chybí hrana	aerotryska
chybí hrana	afroditka
chybí hrana	agrofyzika
chybí hrana	aidovka
chybí hrana	akordika
chybí hrana	akrobatika
chybí hrana	aktorika
chybí hrana	akuvrtačka
chybí hrana	alboka
chybí hrana	alkohlídka
chybí hrana	aloplastika
chybí hrana	alpinka
chybí hrana	američka
chybí hrana	anakreontika
chybí hrana	angiolinka
chybí hrana	angioplastika
chybí hrana	anglistika
chybí hrana	anorganika
chybí hrana	antitelefonika
chybí hrana	antropomotorika
chybí hrana	antroponomastika
chybí hrana	aralka
chybí hrana	arboristika
chybí hrana	archeoastronautika
chybí hrana	archeobotanička
chybí hrana	archeogenetika
chybí hrana	archeogeofyzika
chybí hrana	arcikuplířka
chybí hrana	artistika
chybí hrana	artotéka
chybí hrana	astrobioložka
chybí hrana	astrofyzika
chybí hrana	astrofyzička
chybí hrana	astronautika
chybí hrana	athabaska
chybí hrana	atomkecka
chybí hrana	audioknížka
chybí hrana	audionahrávka
chybí hrana	audiopáska
chybí hrana	audiostezka
chybí hrana	autocharakteristika
chybí hrana	autochladnička
chybí hrana	autodiagnostika
chybí hrana	autodrožka
chybí hrana	autoerotika
chybí hrana	autohlídka
chybí hrana	autohonička
chybí hrana	autokritika
chybí hrana	automyčka
chybí hrana	autoopěrka
chybí hrana	autoprotilátka
chybí hrana	autopumpička
chybí hrana	autosoučástka
chybí hrana	autosvíčka
chybí hrana	autozahrádka
chybí hrana	autozásuvka
chybí hrana	aviatika
chybí hrana	aviatička
chybí hrana	avionika
chybí hrana	axiomatika
chybí hrana	babulinka
chybí hrana	babulka
chybí hrana	baběnka
chybí hrana	bachorovka
chybí hrana	bahnatka
chybí hrana	bahnomilka
chybí hrana	bajdarka
chybí hrana	balinéska
chybí hrana	balkanistika
chybí hrana	balneotechnika
chybí hrana	banksovka
chybí hrana	baníkovka
chybí hrana	baranička
chybí hrana	barevka
chybí hrana	barnabitka
chybí hrana	baskřídlovka
chybí hrana	batmanovka
chybí hrana	bauerka
chybí hrana	bazarovka
chybí hrana	bechyňka
chybí hrana	begonka
chybí hrana	bejlomorka
chybí hrana	bejsbolka
chybí hrana	berdanovka
chybí hrana	berlovka
chybí hrana	betabuňka
chybí hrana	bezosetka
chybí hrana	bezovka
chybí hrana	bezvláska
chybí hrana	biankosměnka
chybí hrana	bibliotheka
chybí hrana	binovačka
chybí hrana	biobedýnka
chybí hrana	biodynamika
chybí hrana	bioetika
chybí hrana	biofyzička
chybí hrana	biogenetika
chybí hrana	bioholčička
chybí hrana	biohorečka
chybí hrana	biojednotka
chybí hrana	biolahůdka
chybí hrana	biomanželka
chybí hrana	bionabídka
chybí hrana	bionovinka
chybí hrana	bionáhražka
chybí hrana	bioplenka
chybí hrana	biopodestýlka
chybí hrana	biopolička
chybí hrana	bioponorka
chybí hrana	bioponožka
chybí hrana	biopřesnídávka
chybí hrana	biorobotika
chybí hrana	bioskládka
chybí hrana	biostrouhanka
chybí hrana	biosušenka
chybí hrana	biotlačenka
chybí hrana	biotronika
chybí hrana	biovodka
chybí hrana	bioznačka
chybí hrana	biočástka
chybí hrana	bioředkvička
chybí hrana	biska
chybí hrana	bičenka
chybí hrana	bičovka
chybí hrana	blankosměnka
chybí hrana	blatěnka
chybí hrana	blednivka
chybí hrana	blefaroplastika
chybí hrana	bleskojistka
chybí hrana	blitka
chybí hrana	blogohlídka
chybí hrana	blogopovídka
chybí hrana	blondýnečka
chybí hrana	blátotlačka
chybí hrana	blíženka
chybí hrana	bochnatka
chybí hrana	bodalka
chybí hrana	bohemistika
chybí hrana	boka
chybí hrana	bolonka
chybí hrana	boltcovitka
chybí hrana	borisovka
chybí hrana	borůvka
chybí hrana	bosonožka
chybí hrana	botinka
chybí hrana	bouldermatka
chybí hrana	boulderovka
chybí hrana	bouldrovka
chybí hrana	bradička
chybí hrana	braničnatka
chybí hrana	brančička
chybí hrana	brdečka
chybí hrana	brebentilka
chybí hrana	brlenka
chybí hrana	brousítka
chybí hrana	brožůrka
chybí hrana	bryerka
chybí hrana	bránečka
chybí hrana	budgetovka
chybí hrana	bufalobilka
chybí hrana	butelka
chybí hrana	buzerbudka
chybí hrana	buzertaška
chybí hrana	buňkovka
chybí hrana	bábrlinka
chybí hrana	básninka
chybí hrana	bázlivka
chybí hrana	bílinka
chybí hrana	běhnička
chybí hrana	bělolístka
chybí hrana	bělomorka
chybí hrana	běloprstka
chybí hrana	bělorusistika
chybí hrana	bělozubka
chybí hrana	bělozářka
chybí hrana	běločechratka
chybí hrana	celtička
chybí hrana	cenička
chybí hrana	centezimálka
chybí hrana	cepovka
chybí hrana	cerepetička
chybí hrana	ceroplastika
chybí hrana	chalcidka
chybí hrana	chapadlovka
chybí hrana	charvátka
chybí hrana	chemosystematika
chybí hrana	chlopnička
chybí hrana	chobotnatka
chybí hrana	cholerička
chybí hrana	choristika
chybí hrana	choulostivka
chybí hrana	chrematistika
chybí hrana	chromatika
chybí hrana	chromodynamika
chybí hrana	chruščovka
chybí hrana	chuťovečka
chybí hrana	chřestačka
chybí hrana	chůvnička
chybí hrana	cibulenka
chybí hrana	cibulovka
chybí hrana	cifračka
chybí hrana	cihelnička
chybí hrana	citlivka
chybí hrana	civilistika
chybí hrana	clementinka
chybí hrana	cyklistika
chybí hrana	cyklochoutka
chybí hrana	cyklofotka
chybí hrana	cyklohlídka
chybí hrana	cyklohospůdka
chybí hrana	cykloidylka
chybí hrana	cyklojednotka
chybí hrana	cykloklička
chybí hrana	cyklokřižovatka
chybí hrana	cyklolinka
chybí hrana	cyklolékárnička
chybí hrana	cyklonabídka
chybí hrana	cyklonovinka
chybí hrana	cykloodpočívka
chybí hrana	cyklopláštěnka
chybí hrana	cykloproblematika
chybí hrana	cykloprohlídka
chybí hrana	cykloprojížďka
chybí hrana	cykloradovánka
chybí hrana	cyklorodinka
chybí hrana	cyklorozcvička
chybí hrana	cyklosedačka
chybí hrana	cyklosměrovka
chybí hrana	cyklostránka
chybí hrana	cyklosvětluška
chybí hrana	cyklotematika
chybí hrana	cyklotoulka
chybí hrana	cyklovložka
chybí hrana	cyklovyjížďka
chybí hrana	cyklozahrádka
chybí hrana	cyklozkratka
chybí hrana	cykloznačka
chybí hrana	cykloznámka
chybí hrana	cylindrovka
chybí hrana	cytoarchitektonika
chybí hrana	cytodiagnostika
chybí hrana	cytogenetika
chybí hrana	daktylotika
chybí hrana	darabukka
chybí hrana	darbuka
chybí hrana	databanka
chybí hrana	datosměnka
chybí hrana	dcerečka
chybí hrana	debardérka
chybí hrana	debka
chybí hrana	decička
chybí hrana	demodeska
chybí hrana	demonahrávka
chybí hrana	depotsměnka
chybí hrana	dermatoglyfika
chybí hrana	desetikačka
chybí hrana	desetikopějka
chybí hrana	desetiletka
chybí hrana	desetimarka
chybí hrana	destilka
chybí hrana	desítka
chybí hrana	devadesátdevítka
chybí hrana	devadesátdvojka
chybí hrana	devadesátjednička
chybí hrana	devadesátpětka
chybí hrana	devadesátčtyřka
chybí hrana	devadesátšestka
chybí hrana	devatenáctistovka
chybí hrana	devítibranka
chybí hrana	devítijamka
chybí hrana	devítijamkovka
chybí hrana	devítistovka
chybí hrana	devítka
chybí hrana	devětadvacítka
chybí hrana	devětatřicítka
chybí hrana	devětačtyřicítka
chybí hrana	devětsetdevadesátka
chybí hrana	devětsetjedenáctka
chybí hrana	devětsetjednička
chybí hrana	devětsetpadesátka
chybí hrana	devětsetčtyřicítka
chybí hrana	devětsetšedesátka
chybí hrana	deňka
chybí hrana	dhammaguttika
chybí hrana	dharmaguptaka
chybí hrana	dharmaguptika
chybí hrana	diagnostika
chybí hrana	diagnostička
chybí hrana	diakritika
chybí hrana	dialektika
chybí hrana	dialektička
chybí hrana	dianetika
chybí hrana	diapromítačka
chybí hrana	diatonika
chybí hrana	diazolátka
chybí hrana	digihlídka
chybí hrana	dinitrolátka
chybí hrana	diskobabička
chybí hrana	diskoerotika
chybí hrana	diskoholka
chybí hrana	diskolucernička
chybí hrana	diskomažoretka
chybí hrana	diskonadílka
chybí hrana	diskopolka
chybí hrana	diskosušenka
chybí hrana	diskotéka
chybí hrana	diskotékovka
chybí hrana	diskoškolka
